time_s,phase,x,y,z,vx,vy,vz,speed,wp_x,wp_y,wp_z,v_cmd_x,v_cmd_y,v_cmd_z
3.32,TRACK_WP_1,0.896021,-0.819341,0.417218,-0.227957,0.045917,1.155091,1.178265,0.800000,-0.800000,0.900000,-0.115226,0.023210,0.579339
3.34,TRACK_WP_1,0.893742,-0.818882,0.428766,-0.227983,0.045922,1.153946,1.177147,0.800000,-0.800000,0.900000,-0.112490,0.022659,0.565481
3.36,TRACK_WP_1,0.891462,-0.818423,0.440294,-0.227981,0.045922,1.150685,1.173951,0.800000,-0.800000,0.900000,-0.109754,0.022108,0.551647
3.38,TRACK_WP_1,0.889182,-0.817964,0.451779,-0.227898,0.045905,1.145111,1.168471,0.800000,-0.800000,0.900000,-0.107019,0.021557,0.537866
3.40,TRACK_WP_1,0.886904,-0.817505,0.463196,-0.227655,0.045856,1.137321,1.160787,0.800000,-0.800000,0.900000,-0.104285,0.021006,0.524165
3.42,TRACK_WP_1,0.884630,-0.817047,0.474525,-0.227165,0.045757,1.127508,1.151074,0.800000,-0.800000,0.900000,-0.101556,0.020456,0.510570
3.44,TRACK_WP_1,0.882362,-0.816590,0.485747,-0.226347,0.045593,1.115890,1.139527,0.800000,-0.800000,0.900000,-0.098835,0.019908,0.497104
3.46,TRACK_WP_1,0.880105,-0.816135,0.496843,-0.225140,0.045350,1.102679,1.126342,0.800000,-0.800000,0.900000,-0.096125,0.019362,0.483788
3.48,TRACK_WP_1,0.877861,-0.815683,0.507801,-0.223501,0.045020,1.088073,1.111702,0.800000,-0.800000,0.900000,-0.093433,0.018820,0.470639
3.50,TRACK_WP_1,0.875636,-0.815235,0.518605,-0.221412,0.044599,1.072252,1.095782,0.800000,-0.800000,0.900000,-0.090763,0.018282,0.457674
3.52,TRACK_WP_1,0.873434,-0.814792,0.529246,-0.218871,0.044087,1.055382,1.078740,0.800000,-0.800000,0.900000,-0.088121,0.017750,0.444905
3.54,TRACK_WP_1,0.871260,-0.814354,0.539713,-0.215894,0.043487,1.037612,1.060726,0.800000,-0.800000,0.900000,-0.085512,0.017225,0.432344
3.56,TRACK_WP_1,0.869118,-0.813922,0.549999,-0.212505,0.042805,1.019078,1.041879,0.800000,-0.800000,0.900000,-0.082942,0.016707,0.420002
3.58,TRACK_WP_1,0.867012,-0.813498,0.560095,-0.208742,0.042047,0.999904,1.022325,0.800000,-0.800000,0.900000,-0.080414,0.016198,0.407886
3.60,TRACK_WP_1,0.864944,-0.813082,0.569997,-0.204644,0.041221,0.980201,1.002184,0.800000,-0.800000,0.900000,-0.077933,0.015698,0.396004
3.62,TRACK_WP_1,0.862920,-0.812674,0.579699,-0.200255,0.040337,0.960071,0.981563,0.800000,-0.800000,0.900000,-0.075504,0.015209,0.384361
3.64,TRACK_WP_1,0.860940,-0.812275,0.589199,-0.195620,0.039403,0.939608,0.960564,0.800000,-0.800000,0.900000,-0.073128,0.014730,0.372962
3.66,TRACK_WP_1,0.859008,-0.811886,0.598492,-0.190785,0.038429,0.918897,0.939280,0.800000,-0.800000,0.900000,-0.070810,0.014263,0.361810
3.68,TRACK_WP_1,0.857125,-0.811507,0.607577,-0.185792,0.037424,0.898014,0.917796,0.800000,-0.800000,0.900000,-0.068550,0.013808,0.350908
3.70,TRACK_WP_1,0.855293,-0.811138,0.616452,-0.180686,0.036395,0.877030,0.896189,0.800000,-0.800000,0.900000,-0.066351,0.013365,0.340257
3.72,TRACK_WP_1,0.853512,-0.810779,0.625118,-0.175504,0.035351,0.856009,0.874530,0.800000,-0.800000,0.900000,-0.064214,0.012935,0.329859
3.74,TRACK_WP_1,0.851783,-0.810431,0.633573,-0.170284,0.034300,0.835007,0.852883,0.800000,-0.800000,0.900000,-0.062139,0.012517,0.319713
3.76,TRACK_WP_1,0.850106,-0.810093,0.641818,-0.165058,0.033247,0.814077,0.831306,0.800000,-0.800000,0.900000,-0.060127,0.012111,0.309818
3.78,TRACK_WP_1,0.848481,-0.809766,0.649854,-0.159858,0.032200,0.793265,0.809852,0.800000,-0.800000,0.900000,-0.058178,0.011719,0.300175
3.80,TRACK_WP_1,0.846909,-0.809449,0.657684,-0.154709,0.031163,0.772612,0.788565,0.800000,-0.800000,0.900000,-0.056290,0.011339,0.290780
3.82,TRACK_WP_1,0.845387,-0.809142,0.665307,-0.149635,0.030140,0.752156,0.767488,0.800000,-0.800000,0.900000,-0.054464,0.010971,0.281632
3.84,TRACK_WP_1,0.843916,-0.808846,0.672727,-0.144654,0.029137,0.731929,0.746655,0.800000,-0.800000,0.900000,-0.052699,0.010615,0.272728
3.86,TRACK_WP_1,0.842494,-0.808559,0.679946,-0.139783,0.028156,0.711959,0.726097,0.800000,-0.800000,0.900000,-0.050992,0.010271,0.264065
3.88,TRACK_WP_1,0.841120,-0.808283,0.686966,-0.135035,0.027200,0.692270,0.705842,0.800000,-0.800000,0.900000,-0.049343,0.009939,0.255641
3.90,TRACK_WP_1,0.839792,-0.808015,0.693791,-0.130420,0.026270,0.672886,0.685912,0.800000,-0.800000,0.900000,-0.047751,0.009618,0.247450
3.92,TRACK_WP_1,0.838511,-0.807757,0.700424,-0.125946,0.025369,0.653822,0.666325,0.800000,-0.800000,0.900000,-0.046213,0.009309,0.239491
3.94,TRACK_WP_1,0.837273,-0.807508,0.706868,-0.121617,0.024497,0.635096,0.647099,0.800000,-0.800000,0.900000,-0.044727,0.009009,0.231758
3.96,TRACK_WP_1,0.836078,-0.807267,0.713126,-0.117437,0.023655,0.616719,0.628246,0.800000,-0.800000,0.900000,-0.043293,0.008721,0.224249
3.98,TRACK_WP_1,0.834924,-0.807035,0.719202,-0.113407,0.022843,0.598702,0.609776,0.800000,-0.800000,0.900000,-0.041908,0.008442,0.216957
4.00,TRACK_WP_1,0.833809,-0.806810,0.725100,-0.109525,0.022062,0.581054,0.591697,0.800000,-0.800000,0.900000,-0.040571,0.008172,0.209880
4.02,TRACK_WP_1,0.832732,-0.806593,0.730824,-0.105791,0.021309,0.563780,0.574015,0.800000,-0.800000,0.900000,-0.039279,0.007912,0.203012
4.04,TRACK_WP_1,0.831693,-0.806384,0.736376,-0.102202,0.020586,0.546886,0.556734,0.800000,-0.800000,0.900000,-0.038031,0.007661,0.196349
4.06,TRACK_WP_1,0.830688,-0.806181,0.741761,-0.098753,0.019892,0.530375,0.539856,0.800000,-0.800000,0.900000,-0.036826,0.007418,0.189886
4.08,TRACK_WP_1,0.829717,-0.805986,0.746984,-0.095440,0.019224,0.514248,0.523382,0.800000,-0.800000,0.900000,-0.035661,0.007183,0.183620
4.10,TRACK_WP_1,0.828779,-0.805797,0.752047,-0.092259,0.018584,0.498506,0.507312,0.800000,-0.800000,0.900000,-0.034534,0.006956,0.177544
4.12,TRACK_WP_1,0.827871,-0.805614,0.756954,-0.089203,0.017968,0.483150,0.491644,0.800000,-0.800000,0.900000,-0.033446,0.006737,0.171655
4.14,TRACK_WP_1,0.826994,-0.805437,0.761710,-0.086268,0.017377,0.468177,0.476376,0.800000,-0.800000,0.900000,-0.032393,0.006525,0.165948
4.16,TRACK_WP_1,0.826146,-0.805266,0.766317,-0.083448,0.016809,0.453585,0.461504,0.800000,-0.800000,0.900000,-0.031375,0.006320,0.160419
4.18,TRACK_WP_1,0.825325,-0.805101,0.770781,-0.080737,0.016263,0.439372,0.447024,0.800000,-0.800000,0.900000,-0.030390,0.006121,0.155062
4.20,TRACK_WP_1,0.824531,-0.804941,0.775105,-0.078130,0.015738,0.425534,0.432933,0.800000,-0.800000,0.900000,-0.029437,0.005929,0.149874
4.22,TRACK_WP_1,0.823762,-0.804786,0.779292,-0.075622,0.015232,0.412066,0.419224,0.800000,-0.800000,0.900000,-0.028514,0.005744,0.144849
4.24,TRACK_WP_1,0.823018,-0.804636,0.783346,-0.073207,0.014746,0.398964,0.405893,0.800000,-0.800000,0.900000,-0.027621,0.005564,0.139984
4.26,TRACK_WP_1,0.822297,-0.804491,0.787271,-0.070880,0.014277,0.386223,0.392933,0.800000,-0.800000,0.900000,-0.026757,0.005390,0.135274
4.28,TRACK_WP_1,0.821600,-0.804351,0.791071,-0.068637,0.013826,0.373837,0.380338,0.800000,-0.800000,0.900000,-0.025920,0.005221,0.130715
4.30,TRACK_WP_1,0.820924,-0.804215,0.794748,-0.066474,0.013390,0.361801,0.368101,0.800000,-0.800000,0.900000,-0.025109,0.005058,0.126302
4.32,TRACK_WP_1,0.820270,-0.804083,0.798307,-0.064387,0.012969,0.350109,0.356216,0.800000,-0.800000,0.900000,-0.024324,0.004900,0.122032
4.34,TRACK_WP_1,0.819636,-0.803955,0.801750,-0.062371,0.012563,0.338753,0.344676,0.800000,-0.800000,0.900000,-0.023564,0.004746,0.117899
4.36,REACH_WP_1,0.819022,-0.803832,0.805082,-0.060423,0.012171,0.327728,0.333474,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.36,HOVER_WP_1,0.819022,-0.803832,0.805082,-0.060423,0.012171,0.327728,0.333474,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.38,HOVER_WP_1,0.818427,-0.803712,0.808266,-0.058788,0.011842,0.304029,0.309886,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.40,HOVER_WP_1,0.817848,-0.803595,0.811168,-0.057050,0.011492,0.274850,0.280943,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.42,HOVER_WP_1,0.817288,-0.803482,0.813772,-0.054708,0.011022,0.246723,0.252956,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.44,HOVER_WP_1,0.816756,-0.803375,0.816104,-0.051484,0.010375,0.220844,0.227002,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.46,HOVER_WP_1,0.816261,-0.803275,0.818188,-0.047344,0.009543,0.197344,0.203168,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.48,HOVER_WP_1,0.815811,-0.803185,0.820049,-0.042441,0.008558,0.176153,0.181396,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.50,HOVER_WP_1,0.815414,-0.803104,0.821710,-0.037033,0.007471,0.157123,0.161601,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.52,HOVER_WP_1,0.815071,-0.803035,0.823190,-0.031414,0.006340,0.140074,0.143694,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.54,HOVER_WP_1,0.814785,-0.802978,0.824510,-0.025861,0.005222,0.124822,0.127580,0.800000,-0.800000,0.900000,0.000000,0.000000,0.000000
4.56,TRACK_WP_2,0.814552,-0.802931,0.825686,-0.020597,0.004162,0.111195,0.113163,-1.500000,1.200000,1.400000,-0.445924,0.385887,0.110648
4.58,TRACK_WP_2,0.814373,-0.802894,0.826773,-0.014370,0.003926,0.147456,0.148207,-1.500000,1.200000,1.400000,-0.445941,0.385924,0.110451
4.60,TRACK_WP_2,0.814250,-0.802854,0.828294,-0.010553,0.004853,0.166539,0.166944,-1.500000,1.200000,1.400000,-0.445974,0.385965,0.110172
4.62,TRACK_WP_2,0.814145,-0.802784,0.830033,-0.011610,0.010147,0.180741,0.181397,-1.500000,1.200000,1.400000,-0.446017,0.386007,0.109853
4.64,TRACK_WP_2,0.813992,-0.802627,0.831898,-0.021588,0.024130,0.201499,0.204084,-1.500000,1.200000,1.400000,-0.446067,0.386045,0.109513
4.66,TRACK_WP_2,0.813690,-0.802284,0.833963,-0.043022,0.048544,0.222803,0.232053,-1.500000,1.200000,1.400000,-0.446127,0.386081,0.109143
4.68,TRACK_WP_2,0.813113,-0.801645,0.836252,-0.076653,0.083350,0.241999,0.267182,-1.500000,1.200000,1.400000,-0.446195,0.386114,0.108746
4.70,TRACK_WP_2,0.812136,-0.800605,0.838733,-0.122147,0.127638,0.257691,0.312436,-1.500000,1.200000,1.400000,-0.446272,0.386142,0.108332
4.72,TRACK_WP_2,0.810652,-0.799083,0.841351,-0.176252,0.178058,0.265525,0.365066,-1.500000,1.200000,1.400000,-0.446352,0.386166,0.107915
4.74,TRACK_WP_2,0.808594,-0.797034,0.844011,-0.235730,0.231707,0.264599,0.423402,-1.500000,1.200000,1.400000,-0.446433,0.386184,0.107516
4.76,TRACK_WP_2,0.805925,-0.794442,0.846623,-0.297848,0.286359,0.255806,0.485954,-1.500000,1.200000,1.400000,-0.446510,0.386196,0.107154
4.78,TRACK_WP_2,0.802629,-0.791303,0.849116,-0.360725,0.340638,0.241302,0.551709,-1.500000,1.200000,1.400000,-0.446580,0.386201,0.106840
4.80,TRACK_WP_2,0.798706,-0.787627,0.851447,-0.423350,0.393938,0.224082,0.620182,-1.500000,1.200000,1.400000,-0.446643,0.386200,0.106585
4.82,TRACK_WP_2,0.794166,-0.783430,0.853598,-0.483550,0.444650,0.205283,0.688241,-1.500000,1.200000,1.400000,-0.446695,0.386192,0.106390
4.84,TRACK_WP_2,0.789042,-0.778742,0.855560,-0.540092,0.491895,0.186529,0.753958,-1.500000,1.200000,1.400000,-0.446739,0.386179,0.106255
4.86,TRACK_WP_2,0.783375,-0.773602,0.857339,-0.592364,0.535234,0.169231,0.816094,-1.500000,1.200000,1.400000,-0.446772,0.386161,0.106179
4.88,TRACK_WP_2,0.777209,-0.768050,0.858956,-0.640114,0.574480,0.154394,0.873849,-1.500000,1.200000,1.400000,-0.446797,0.386139,0.106155
4.90,TRACK_WP_2,0.770588,-0.762126,0.860438,-0.683273,0.609606,0.142622,0.926727,-1.500000,1.200000,1.400000,-0.446814,0.386114,0.106177
4.92,TRACK_WP_2,0.763559,-0.755872,0.861819,-0.721846,0.640678,0.134162,0.974438,-1.500000,1.200000,1.400000,-0.446823,0.386086,0.106236
4.94,TRACK_WP_2,0.756167,-0.749326,0.863131,-0.755874,0.667814,0.128952,1.016834,-1.500000,1.200000,1.400000,-0.446827,0.386058,0.106325
4.96,TRACK_WP_2,0.748457,-0.742528,0.864407,-0.785439,0.691177,0.126691,1.053893,-1.500000,1.200000,1.400000,-0.446825,0.386029,0.106436
4.98,TRACK_WP_2,0.740473,-0.735515,0.865672,-0.810680,0.710968,0.126926,1.085720,-1.500000,1.200000,1.400000,-0.446819,0.386001,0.106561
5.00,TRACK_WP_2,0.732257,-0.728320,0.866950,-0.831812,0.727428,0.129140,1.112538,-1.500000,1.200000,1.400000,-0.446811,0.385974,0.106696
5.02,TRACK_WP_2,0.723850,-0.720977,0.868259,-0.849123,0.740827,0.132820,1.134670,-1.500000,1.200000,1.400000,-0.446800,0.385949,0.106834
5.04,TRACK_WP_2,0.715286,-0.713513,0.869609,-0.862957,0.751460,0.137498,1.152516,-1.500000,1.200000,1.400000,-0.446788,0.385925,0.106971
5.06,TRACK_WP_2,0.706601,-0.705956,0.871010,-0.873696,0.759632,0.142775,1.166520,-1.500000,1.200000,1.400000,-0.446775,0.385903,0.107106
5.08,TRACK_WP_2,0.697821,-0.698328,0.872466,-0.881735,0.765656,0.148326,1.177152,-1.500000,1.200000,1.400000,-0.446762,0.385882,0.107234
5.10,TRACK_WP_2,0.688974,-0.690649,0.873978,-0.887468,0.769838,0.153904,1.184878,-1.500000,1.200000,1.400000,-0.446749,0.385863,0.107356
5.12,TRACK_WP_2,0.680079,-0.682936,0.875545,-0.891270,0.772474,0.159330,1.190154,-1.500000,1.200000,1.400000,-0.446736,0.385846,0.107470
5.14,TRACK_WP_2,0.671153,-0.675203,0.877164,-0.893491,0.773843,0.164481,1.193404,-1.500000,1.200000,1.400000,-0.446724,0.385831,0.107576
5.16,TRACK_WP_2,0.662213,-0.667462,0.878834,-0.894447,0.774198,0.169286,1.195021,-1.500000,1.200000,1.400000,-0.446712,0.385817,0.107673
5.18,TRACK_WP_2,0.653268,-0.659722,0.880550,-0.894415,0.773770,0.173709,1.195355,-1.500000,1.200000,1.400000,-0.446702,0.385805,0.107761
5.20,TRACK_WP_2,0.644327,-0.651989,0.882308,-0.893641,0.772759,0.177740,1.194715,-1.500000,1.200000,1.400000,-0.446692,0.385794,0.107842
5.22,TRACK_WP_2,0.635397,-0.644268,0.884105,-0.892331,0.771340,0.181389,1.193366,-1.500000,1.200000,1.400000,-0.446682,0.385784,0.107915
5.24,TRACK_WP_2,0.626482,-0.636563,0.885936,-0.890659,0.769656,0.184677,1.191533,-1.500000,1.200000,1.400000,-0.446674,0.385776,0.107981
5.26,TRACK_WP_2,0.617584,-0.628876,0.887799,-0.888769,0.767827,0.187631,1.189401,-1.500000,1.200000,1.400000,-0.446666,0.385768,0.108040
5.28,TRACK_WP_2,0.608706,-0.621207,0.889689,-0.886776,0.765948,0.190283,1.187121,-1.500000,1.200000,1.400000,-0.446659,0.385762,0.108092
5.30,TRACK_WP_2,0.599849,-0.613557,0.891604,-0.884769,0.764094,0.192661,1.184810,-1.500000,1.200000,1.400000,-0.446652,0.385756,0.108139
5.32,TRACK_WP_2,0.591011,-0.605925,0.893542,-0.882819,0.762319,0.194794,1.182559,-1.500000,1.200000,1.400000,-0.446646,0.385751,0.108181
5.34,TRACK_WP_2,0.582192,-0.598310,0.895500,-0.880976,0.760662,0.196709,1.180433,-1.500000,1.200000,1.400000,-0.446641,0.385747,0.108218
5.36,TRACK_WP_2,0.573391,-0.590711,0.897476,-0.879275,0.759151,0.198428,1.178477,-1.500000,1.200000,1.400000,-0.446636,0.385743,0.108250
5.38,TRACK_WP_2,0.564606,-0.583126,0.899469,-0.877737,0.757798,0.199973,1.176720,-1.500000,1.200000,1.400000,-0.446632,0.385740,0.108279
5.40,TRACK_WP_2,0.555836,-0.575554,0.901476,-0.876374,0.756612,0.201361,1.175176,-1.500000,1.200000,1.400000,-0.446628,0.385737,0.108304
5.42,TRACK_WP_2,0.547078,-0.567993,0.903496,-0.875188,0.755590,0.202608,1.173849,-1.500000,1.200000,1.400000,-0.446625,0.385735,0.108326
5.44,TRACK_WP_2,0.538331,-0.560442,0.905528,-0.874177,0.754727,0.203729,1.172733,-1.500000,1.200000,1.400000,-0.446622,0.385733,0.108345
5.46,TRACK_WP_2,0.529594,-0.552898,0.907571,-0.873330,0.754013,0.204736,1.171818,-1.500000,1.200000,1.400000,-0.446620,0.385732,0.108361
5.48,TRACK_WP_2,0.520864,-0.545361,0.909623,-0.872637,0.753435,0.205640,1.171089,-1.500000,1.200000,1.400000,-0.446617,0.385730,0.108375
5.50,TRACK_WP_2,0.512141,-0.537829,0.911683,-0.872084,0.752981,0.206451,1.170527,-1.500000,1.200000,1.400000,-0.446615,0.385729,0.108387
5.52,TRACK_WP_2,0.503422,-0.530301,0.913752,-0.871654,0.752635,0.207177,1.170113,-1.500000,1.200000,1.400000,-0.446614,0.385728,0.108397
5.54,TRACK_WP_2,0.494707,-0.522776,0.915827,-0.871334,0.752384,0.207828,1.169827,-1.500000,1.200000,1.400000,-0.446612,0.385727,0.108406
5.56,TRACK_WP_2,0.485995,-0.515253,0.917908,-0.871106,0.752211,0.208411,1.169651,-1.500000,1.200000,1.400000,-0.446611,0.385727,0.108413
5.58,TRACK_WP_2,0.477285,-0.507732,0.919995,-0.870957,0.752106,0.208931,1.169564,-1.500000,1.200000,1.400000,-0.446610,0.385726,0.108419
5.60,TRACK_WP_2,0.468576,-0.500211,0.922087,-0.870872,0.752054,0.209397,1.169551,-1.500000,1.200000,1.400000,-0.446609,0.385726,0.108424
5.62,TRACK_WP_2,0.459867,-0.492691,0.924183,-0.870840,0.752045,0.209812,1.169596,-1.500000,1.200000,1.400000,-0.446609,0.385725,0.108428
5.64,TRACK_WP_2,0.451159,-0.485170,0.926283,-0.870848,0.752069,0.210183,1.169684,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108431
5.66,TRACK_WP_2,0.442450,-0.477649,0.928387,-0.870886,0.752118,0.210514,1.169803,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108433
5.68,TRACK_WP_2,0.433741,-0.470128,0.930494,-0.870947,0.752183,0.210808,1.169944,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108435
5.70,TRACK_WP_2,0.425031,-0.462605,0.932603,-0.871023,0.752260,0.211071,1.170097,-1.500000,1.200000,1.400000,-0.446607,0.385725,0.108436
5.72,TRACK_WP_2,0.416320,-0.455082,0.934715,-0.871108,0.752342,0.211306,1.170255,-1.500000,1.200000,1.400000,-0.446607,0.385725,0.108437
5.74,TRACK_WP_2,0.407609,-0.447559,0.936829,-0.871197,0.752426,0.211515,1.170413,-1.500000,1.200000,1.400000,-0.446607,0.385725,0.108437
5.76,TRACK_WP_2,0.398896,-0.440034,0.938945,-0.871286,0.752509,0.211701,1.170567,-1.500000,1.200000,1.400000,-0.446607,0.385725,0.108437
5.78,TRACK_WP_2,0.390183,-0.432508,0.941063,-0.871373,0.752588,0.211866,1.170712,-1.500000,1.200000,1.400000,-0.446607,0.385725,0.108436
5.80,TRACK_WP_2,0.381469,-0.424982,0.943183,-0.871455,0.752662,0.212014,1.170848,-1.500000,1.200000,1.400000,-0.446607,0.385725,0.108436
5.82,TRACK_WP_2,0.372754,-0.417455,0.945303,-0.871531,0.752730,0.212145,1.170972,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108434
5.84,TRACK_WP_2,0.364038,-0.409928,0.947425,-0.871600,0.752791,0.212262,1.171083,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108433
5.86,TRACK_WP_2,0.355322,-0.402399,0.949549,-0.871661,0.752845,0.212366,1.171182,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108431
5.88,TRACK_WP_2,0.346605,-0.394871,0.951673,-0.871714,0.752891,0.212458,1.171268,-1.500000,1.200000,1.400000,-0.446608,0.385725,0.108430
5.90,TRACK_WP_2,0.337888,-0.387342,0.953798,-0.871760,0.752930,0.212540,1.171342,-1.500000,1.200000,1.400000,-0.446609,0.385726,0.108428
5.92,TRACK_WP_2,0.329170,-0.379812,0.955924,-0.871799,0.752963,0.212613,1.171406,-1.500000,1.200000,1.400000,-0.446609,0.385726,0.108425
5.94,TRACK_WP_2,0.320452,-0.372282,0.958050,-0.871831,0.752990,0.212678,1.171459,-1.500000,1.200000,1.400000,-0.446609,0.385726,0.108423
5.96,TRACK_WP_2,0.311733,-0.364752,0.960177,-0.871857,0.753012,0.212735,1.171502,-1.500000,1.200000,1.400000,-0.446610,0.385726,0.108421
5.98,TRACK_WP_2,0.303015,-0.357222,0.962305,-0.871878,0.753029,0.212785,1.171538,-1.500000,1.200000,1.400000,-0.446610,0.385727,0.108418
6.00,TRACK_WP_2,0.294296,-0.349692,0.964433,-0.871894,0.753042,0.212830,1.171566,-1.500000,1.200000,1.400000,-0.446610,0.385727,0.108415
6.02,TRACK_WP_2,0.285577,-0.342161,0.966561,-0.871906,0.753051,0.212869,1.171588,-1.500000,1.200000,1.400000,-0.446611,0.385727,0.108412
6.04,TRACK_WP_2,0.276858,-0.334631,0.968690,-0.871914,0.753057,0.212904,1.171605,-1.500000,1.200000,1.400000,-0.446611,0.385728,0.108409
6.06,TRACK_WP_2,0.268139,-0.327100,0.970819,-0.871920,0.753061,0.212934,1.171617,-1.500000,1.200000,1.400000,-0.446612,0.385728,0.108406
6.08,TRACK_WP_2,0.259419,-0.319569,0.972949,-0.871923,0.753064,0.212960,1.171626,-1.500000,1.200000,1.400000,-0.446612,0.385728,0.108403
6.10,TRACK_WP_2,0.250700,-0.312039,0.975079,-0.871925,0.753064,0.212983,1.171632,-1.500000,1.200000,1.400000,-0.446613,0.385729,0.108400
6.12,TRACK_WP_2,0.241981,-0.304508,0.977209,-0.871925,0.753064,0.213003,1.171635,-1.500000,1.200000,1.400000,-0.446613,0.385729,0.108396
6.14,TRACK_WP_2,0.233262,-0.296978,0.979339,-0.871925,0.753063,0.213020,1.171637,-1.500000,1.200000,1.400000,-0.446614,0.385730,0.108393
6.16,TRACK_WP_2,0.224542,-0.289447,0.981469,-0.871923,0.753061,0.213034,1.171637,-1.500000,1.200000,1.400000,-0.446614,0.385730,0.108389
6.18,TRACK_WP_2,0.215823,-0.281916,0.983599,-0.871921,0.753059,0.213046,1.171637,-1.500000,1.200000,1.400000,-0.446615,0.385731,0.108386
6.20,TRACK_WP_2,0.207104,-0.274386,0.985730,-0.871919,0.753057,0.213056,1.171636,-1.500000,1.200000,1.400000,-0.446615,0.385731,0.108382
6.22,TRACK_WP_2,0.198385,-0.266855,0.987861,-0.871917,0.753055,0.213065,1.171634,-1.500000,1.200000,1.400000,-0.446616,0.385731,0.108378
6.24,TRACK_WP_2,0.189666,-0.259325,0.989991,-0.871915,0.753053,0.213071,1.171633,-1.500000,1.200000,1.400000,-0.446616,0.385732,0.108374
6.26,TRACK_WP_2,0.180947,-0.251794,0.992122,-0.871913,0.753051,0.213076,1.171631,-1.500000,1.200000,1.400000,-0.446617,0.385732,0.108371
6.28,TRACK_WP_2,0.172227,-0.244264,0.994253,-0.871911,0.753049,0.213080,1.171630,-1.500000,1.200000,1.400000,-0.446617,0.385733,0.108367
6.30,TRACK_WP_2,0.163508,-0.236733,0.996384,-0.871910,0.753048,0.213082,1.171628,-1.500000,1.200000,1.400000,-0.446618,0.385733,0.108363
6.32,TRACK_WP_2,0.154789,-0.229203,0.998514,-0.871909,0.753047,0.213084,1.171627,-1.500000,1.200000,1.400000,-0.446618,0.385734,0.108359
6.34,TRACK_WP_2,0.146070,-0.221672,1.000645,-0.871908,0.753046,0.213084,1.171626,-1.500000,1.200000,1.400000,-0.446619,0.385734,0.108355
6.36,TRACK_WP_2,0.137351,-0.214142,1.002776,-0.871908,0.753046,0.213084,1.171625,-1.500000,1.200000,1.400000,-0.446619,0.385735,0.108351
6.38,TRACK_WP_2,0.128632,-0.206611,1.004907,-0.871907,0.753045,0.213082,1.171625,-1.500000,1.200000,1.400000,-0.446620,0.385735,0.108346
6.40,TRACK_WP_2,0.119913,-0.199081,1.007038,-0.871907,0.753046,0.213080,1.171624,-1.500000,1.200000,1.400000,-0.446621,0.385736,0.108342
6.42,TRACK_WP_2,0.111194,-0.191550,1.009169,-0.871908,0.753046,0.213078,1.171624,-1.500000,1.200000,1.400000,-0.446621,0.385736,0.108338
6.44,TRACK_WP_2,0.102475,-0.184020,1.011299,-0.871908,0.753046,0.213074,1.171624,-1.500000,1.200000,1.400000,-0.446622,0.385737,0.108334
6.46,TRACK_WP_2,0.093756,-0.176490,1.013430,-0.871909,0.753047,0.213071,1.171624,-1.500000,1.200000,1.400000,-0.446622,0.385737,0.108330
6.48,TRACK_WP_2,0.085037,-0.168959,1.015561,-0.871909,0.753048,0.213066,1.171625,-1.500000,1.200000,1.400000,-0.446623,0.385738,0.108325
6.50,TRACK_WP_2,0.076317,-0.161429,1.017691,-0.871910,0.753048,0.213062,1.171625,-1.500000,1.200000,1.400000,-0.446624,0.385738,0.108321
6.52,TRACK_WP_2,0.067598,-0.153898,1.019822,-0.871911,0.753049,0.213056,1.171625,-1.500000,1.200000,1.400000,-0.446624,0.385739,0.108316
