time,x,y,z,vx,vy,vz,yaw_deg,pitch_deg,roll_deg
3.5799999999999677,0.3470175906339079,0.3993985028991028,0.9992835464087884,0.05814924171712152,0.0687365236657719,0.001525384570942729,-0.0026111491556610688,-0.46850278213442587,0.3174629618588712
3.5899999999999674,0.3475977397147298,0.40008426037612893,0.9992986353978851,0.05788333879650425,0.06841651345618538,0.0014925642869204852,-0.002519983469983033,-0.4591909115141279,0.31251356771320726
3.5999999999999672,0.34817523383257043,0.40076681847359097,0.9993133997325818,0.057618257352153084,0.06809665272817415,0.0014604505929811118,-0.0024301267456156477,-0.44984913207790267,0.30754661695247615
3.609999999999967,0.3487500812452362,0.40144617871783106,0.9993278464060776,0.05735400581990114,0.0677769476877811,0.0014290290101622966,-0.0023416010233476225,-0.44047803471944125,0.30256244650488995
3.619999999999967,0.349322290294591,0.4021223426970954,0.9993419822682722,0.057090592574885045,0.06745740450941279,0.0013982853561853347,-0.0022544279921381323,-0.4310782123628075,0.29756139457869996
3.6299999999999666,0.3498918694059453,0.4027953120612145,0.9993558140287006,0.056828025930802294,0.06713802933520129,0.001368205739193956,-0.0021686289832691876,-0.42165025991838684,0.29254380063058505
3.6399999999999664,0.3504588270874384,0.4034650885212773,0.9993693482594069,0.05656631413918329,0.06681882827438557,0.0013387765516251942,-0.0020842249646063466,-0.41219477423897694,0.2875100053343843
3.649999999999966,0.351023171929413,0.4041316738492994,0.9993825913977574,0.056305465388677776,0.06649980740271189,0.0013099844642096637,-0.002001236534969057,-0.4027123540760152,0.28246035055015783
3.659999999999966,0.35158491260378266,0.40479506987788477,0.9993955497491935,0.05604548780435511,0.06618097276185246,0.001281816420098481,-0.0019196839186131217,-0.39320360003593186,0.27739517929356416
3.6699999999999657,0.35214405786339276,0.40545527849988267,0.9994082294899274,0.055786389447018116,0.06586233035884169,0.0012542596291144062,-0.001839586959824191,-0.3836691145366306,0.2723148357055468
3.6799999999999655,0.3527006165413742,0.406112301668038,0.9994206366695801,0.05552817831253011,0.06554388616552947,0.001227301562124559,-0.0017609651176236237,-0.37410950176408286,0.26721966502231337
3.6899999999999653,0.35325459755049077,0.4067661413946372,0.999432777213765,0.055270862331154705,0.06522564611805091,0.0012009299455318224,-0.0016838374605880108,-0.36452536762903354,0.26211001354560115
3.699999999999965,0.35380600988247984,0.40741679975114803,0.9994446569266152,0.055014449366908115,0.06490761611631189,0.0011751327558831308,-0.0016082226617825405,-0.3549173197238152,0.2569862286132177
3.709999999999965,0.35435486260738663,0.4080642788678552,0.9994562814932592,0.05475894721692358,0.06458980202348982,0.0011498982145915306,-0.0015341389938098656,-0.34528596727926,0.25184865856984373
3.7199999999999647,0.3549011648728922,0.4087085809334902,0.9994676564822431,0.05450436361082763,0.0642722096655493,0.0011252147827703568,-0.0014616043239734004,-0.3356319211217127,0.24669765273809374
