time_s,phase,x,y,z,vx,vy,vz,speed,wp_x,wp_y,wp_z,v_cmd_x,v_cmd_y,v_cmd_z
6.64,TRACK_WP_6,1.111264,-0.033032,0.855990,-2.172144,0.131776,-0.143069,2.180836,0.387564,0.018174,1.062839,-2.750059,0.194585,0.786026
6.65,TRACK_WP_6,1.089400,-0.032078,0.854898,-2.200942,0.060063,-0.073631,2.202993,0.387564,0.018174,1.062839,-2.666975,0.190958,0.790174
6.66,TRACK_WP_6,1.067246,-0.031800,0.854522,-2.229895,-0.003178,-0.000873,2.229898,0.387564,0.018174,1.062839,-2.582790,0.189903,0.791602
6.67,TRACK_WP_6,1.044803,-0.032110,0.854887,-2.258440,-0.057143,0.073790,2.260368,0.387564,0.018174,1.062839,-2.497508,0.191079,0.790217
6.68,TRACK_WP_6,1.022080,-0.032912,0.856004,-2.285976,-0.101803,0.149384,2.293113,0.387564,0.018174,1.062839,-2.411158,0.194130,0.785970
6.69,TRACK_WP_6,0.999088,-0.034117,0.857880,-2.311838,-0.137568,0.225205,2.326851,0.387564,0.018174,1.062839,-2.323791,0.198707,0.778842
6.70,TRACK_WP_6,0.975850,-0.035637,0.860513,-2.335319,-0.164994,0.300775,2.360382,0.387564,0.018174,1.062839,-2.235485,0.204483,0.768836
6.71,TRACK_WP_6,0.952391,-0.037392,0.863900,-2.355684,-0.184577,0.375830,2.392606,0.387564,0.018174,1.062839,-2.146343,0.211150,0.755967
6.72,TRACK_WP_6,0.928748,-0.039304,0.868034,-2.372177,-0.196624,0.450275,2.422526,0.387564,0.018174,1.062839,-2.056499,0.218417,0.740259
6.73,TRACK_WP_6,0.904963,-0.041299,0.872908,-2.384016,-0.201207,0.524101,2.449224,0.387564,0.018174,1.062839,-1.966115,0.226000,0.721735
6.74,TRACK_WP_6,0.881086,-0.043303,0.878518,-2.390398,-0.198158,0.597276,2.471843,0.387564,0.018174,1.062839,-1.875382,0.233613,0.700420
6.75,TRACK_WP_6,0.857176,-0.045236,0.884854,-2.390512,-0.187106,0.669627,2.489569,0.387564,0.018174,1.062839,-1.784523,0.240959,0.676341
6.76,TRACK_WP_6,0.833299,-0.047017,0.891906,-2.383603,-0.167670,0.739837,2.501406,0.387564,0.018174,1.062839,-1.693793,0.247726,0.649545
6.77,TRACK_WP_6,0.809529,-0.048561,0.899634,-2.369473,-0.140253,0.802992,2.505767,0.387564,0.018174,1.062839,-1.603465,0.253594,0.620178
6.78,TRACK_WP_6,0.785934,-0.049794,0.907949,-2.348751,-0.105794,0.856412,2.502252,0.387564,0.018174,1.062839,-1.513806,0.258280,0.588581
6.79,TRACK_WP_6,0.762575,-0.050653,0.916744,-2.322880,-0.065925,0.898601,2.491506,0.387564,0.018174,1.062839,-1.425039,0.261544,0.555159
6.80,TRACK_WP_6,0.739493,-0.051093,0.925904,-2.293635,-0.022580,0.929056,2.474756,0.387564,0.018174,1.062839,-1.337328,0.263216,0.520352
6.81,TRACK_WP_6,0.716713,-0.051090,0.935311,-2.262758,0.022344,0.947994,2.453419,0.387564,0.018174,1.062839,-1.250766,0.263204,0.484605
6.82,TRACK_WP_6,0.694245,-0.050636,0.944852,-2.231725,0.067218,0.956086,2.428830,0.387564,0.018174,1.062839,-1.165386,0.261479,0.448347
6.83,TRACK_WP_6,0.672082,-0.049739,0.954424,-2.201655,0.110785,0.954249,2.402113,0.387564,0.018174,1.062839,-1.081169,0.258071,0.411976
6.84,TRACK_WP_6,0.650213,-0.048417,0.963931,-2.173298,0.152159,0.943518,2.374153,0.387564,0.018174,1.062839,-0.998064,0.253046,0.375850
6.85,TRACK_WP_6,0.628616,-0.046695,0.973289,-2.147066,0.190798,0.925013,2.345623,0.387564,0.018174,1.062839,-0.915996,0.246502,0.340287
6.86,TRACK_WP_6,0.607270,-0.044600,0.982432,-2.121758,0.228606,0.904436,2.317784,0.387564,0.018174,1.062839,-0.834884,0.238542,0.305546
6.87,TRACK_WP_6,0.586172,-0.042140,0.991346,-2.096943,0.264777,0.881566,2.290074,0.387564,0.018174,1.062839,-0.754709,0.229194,0.271674
6.88,TRACK_WP_6,0.565324,-0.039331,1.000014,-2.070914,0.298829,0.856551,2.260898,0.387564,0.018174,1.062839,-0.675486,0.218519,0.238734
6.89,TRACK_WP_6,0.544751,-0.036192,1.008424,-2.042419,0.328986,0.826150,2.227606,0.387564,0.018174,1.062839,-0.597311,0.206592,0.206777
6.90,TRACK_WP_6,0.524494,-0.032763,1.016525,-2.006191,0.357719,0.797177,2.188209,0.387564,0.018174,1.062839,-0.520332,0.193560,0.175992
6.91,TRACK_WP_6,0.504641,-0.029059,1.024336,-1.959618,0.384200,0.769525,2.140066,0.387564,0.018174,1.062839,-0.444893,0.179486,0.146312
6.92,TRACK_WP_6,0.485311,-0.025104,1.031874,-1.900837,0.407489,0.742624,2.081038,0.387564,0.018174,1.062839,-0.371438,0.164457,0.117664
6.93,REACH_WP_6,0.466636,-0.020934,1.039150,-1.828249,0.426707,0.716038,2.009299,0.387564,0.018174,1.062839,0.000000,0.000000,0.000000
6.93,HOVER_WP_6,0.466636,-0.020934,1.039150,-1.828249,0.426707,0.716038,2.009299,0.387564,0.018174,1.062839,0.000000,0.000000,0.000000
6.94,HOVER_WP_6,0.448718,-0.016601,1.046127,-1.728373,0.442998,0.699186,1.916346,0.387564,0.018174,1.062839,0.000000,0.000000,0.000000
6.95,TRACK_WP_7,0.431823,-0.012132,1.052897,-1.644954,0.450370,0.656353,1.827431,-1.139053,-0.945908,1.132252,-2.919882,-1.735666,0.147503
6.96,TRACK_WP_7,0.415747,-0.007612,1.059173,-1.526837,0.453907,0.621184,1.709717,-1.139053,-0.945908,1.132252,-2.908638,-1.755316,0.136712
6.97,TRACK_WP_7,0.400819,-0.003067,1.065042,-1.447967,0.455387,0.555881,1.616475,-1.139053,-0.945908,1.132252,-2.897636,-1.774179,0.126472
6.98,TRACK_WP_7,0.386689,0.001493,1.070236,-1.376160,0.456791,0.483294,1.528414,-1.139053,-0.945908,1.132252,-2.886726,-1.792497,0.117335
6.99,TRACK_WP_7,0.373241,0.006065,1.074684,-1.312663,0.457705,0.406615,1.448418,-1.139053,-0.945908,1.132252,-2.875881,-1.810337,0.109475
7.00,TRACK_WP_7,0.360381,0.010642,1.078352,-1.256073,0.457646,0.328508,1.376618,-1.139053,-0.945908,1.132252,-2.865084,-1.827754,0.102992
7.01,TRACK_WP_7,0.348055,0.015213,1.081236,-1.202241,0.456073,0.251830,1.310269,-1.139053,-0.945908,1.132252,-2.854339,-1.844765,0.097920
7.02,TRACK_WP_7,0.336263,0.019759,1.083365,-1.153202,0.452477,0.176085,1.251246,-1.139053,-0.945908,1.132252,-2.843688,-1.861333,0.094230
7.03,TRACK_WP_7,0.324973,0.024254,1.084761,-1.102319,0.445690,0.105184,1.193654,-1.139053,-0.945908,1.132252,-2.833156,-1.877440,0.091904
7.04,TRACK_WP_7,0.314207,0.028661,1.085479,-1.043862,0.433057,0.044168,1.130990,-1.139053,-0.945908,1.132252,-2.822815,-1.893004,0.090851
7.05,TRACK_WP_7,0.304047,0.032909,1.085632,-0.981837,0.412957,-0.007300,1.065172,-1.139053,-0.945908,1.132252,-2.812801,-1.907850,0.090869
7.06,TRACK_WP_7,0.294526,0.036909,1.085325,-0.916839,0.382118,-0.047078,0.994396,-1.139053,-0.945908,1.132252,-2.803247,-1.921818,0.091762
7.07,TRACK_WP_7,0.285663,0.040536,1.084681,-0.852087,0.337296,-0.074961,0.919478,-1.139053,-0.945908,1.132252,-2.794307,-1.934721,0.093302
7.08,TRACK_WP_7,0.277437,0.043630,1.083820,-0.786258,0.268192,-0.083493,0.834925,-1.139053,-0.945908,1.132252,-2.786147,-1.946358,0.095263
7.09,TRACK_WP_7,0.269843,0.045916,1.082944,-0.727393,0.170224,-0.074327,0.750734,-1.139053,-0.945908,1.132252,-2.779052,-1.956377,0.097260
7.10,TRACK_WP_7,0.262778,0.047086,1.082230,-0.685941,0.047971,-0.055914,0.689886,-1.139053,-0.945908,1.132252,-2.773279,-1.964467,0.098959
7.11,TRACK_WP_7,0.256025,0.046920,1.081743,-0.668881,-0.088439,-0.037359,0.675736,-1.139053,-0.945908,1.132252,-2.768919,-1.970543,0.100249
7.12,TRACK_WP_7,0.249311,0.045332,1.081439,-0.678608,-0.231032,-0.023308,0.717237,-1.139053,-0.945908,1.132252,-2.765890,-1.974742,0.101229
7.13,TRACK_WP_7,0.242365,0.042309,1.081246,-0.714576,-0.372952,-0.016856,0.806223,-1.139053,-0.945908,1.132252,-2.764037,-1.977292,0.102057
7.14,TRACK_WP_7,0.234939,0.037891,1.081071,-0.773900,-0.508502,-0.020374,0.926235,-1.139053,-0.945908,1.132252,-2.763164,-1.978467,0.102927
7.15,TRACK_WP_7,0.226821,0.032169,1.080802,-0.851123,-0.632352,-0.036433,1.060946,-1.139053,-0.945908,1.132252,-2.763048,-1.978568,0.104078
7.16,TRACK_WP_7,0.217864,0.025275,1.080307,-0.940274,-0.742565,-0.065732,1.199933,-1.139053,-0.945908,1.132252,-2.763468,-1.977891,0.105790
7.17,TRACK_WP_7,0.207980,0.017348,1.079454,-1.035102,-0.839222,-0.107842,1.336922,-1.139053,-0.945908,1.132252,-2.764231,-1.976686,0.108347
7.18,TRACK_WP_7,0.197150,0.008521,1.078117,-1.127616,-0.921813,-0.162421,1.465482,-1.139053,-0.945908,1.132252,-2.765193,-1.975135,0.112029
7.19,TRACK_WP_7,0.185424,-0.001071,1.076182,-1.214178,-0.993091,-0.226742,1.584888,-1.139053,-0.945908,1.132252,-2.766254,-1.973353,0.117107
7.20,TRACK_WP_7,0.172868,-0.011331,1.073568,-1.294459,-1.056740,-0.297195,1.697248,-1.139053,-0.945908,1.132252,-2.767361,-1.971393,0.123788
7.21,TRACK_WP_7,0.159536,-0.022204,1.070234,-1.370402,-1.116723,-0.369976,1.806088,-1.139053,-0.945908,1.132252,-2.768487,-1.969263,0.132218
7.22,TRACK_WP_7,0.145458,-0.033671,1.066175,-1.445155,-1.177073,-0.441101,1.915344,-1.139053,-0.945908,1.132252,-2.769629,-1.966941,0.142473
7.23,TRACK_WP_7,0.130632,-0.045754,1.061430,-1.521657,-1.241392,-0.506176,2.027982,-1.139053,-0.945908,1.132252,-2.770798,-1.964380,0.154554
7.24,TRACK_WP_7,0.115033,-0.058504,1.056079,-1.601360,-1.312122,-0.560297,2.144750,-1.139053,-0.945908,1.132252,-2.772024,-1.961513,0.168373
7.25,TRACK_WP_7,0.098625,-0.071993,1.050258,-1.683855,-1.390174,-0.598190,2.264019,-1.139053,-0.945908,1.132252,-2.773358,-1.958246,0.183731
7.26,TRACK_WP_7,0.081391,-0.086292,1.044152,-1.766073,-1.473792,-0.615644,2.381196,-1.139053,-0.945908,1.132252,-2.774871,-1.954473,0.200308
7.27,TRACK_WP_7,0.063354,-0.101438,1.037981,-1.842974,-1.558529,-0.611356,2.489843,-1.139053,-0.945908,1.132252,-2.776648,-1.950085,0.217696
7.28,TRACK_WP_7,0.044587,-0.117423,1.031958,-1.910373,-1.639683,-0.586478,2.584965,-1.139053,-0.945908,1.132252,-2.778771,-1.944992,0.235454
7.29,TRACK_WP_7,0.025200,-0.134190,1.026281,-1.966066,-1.713583,-0.543911,2.664136,-1.139053,-0.945908,1.132252,-2.781309,-1.939131,0.253157
7.30,TRACK_WP_7,0.005314,-0.151652,1.021105,-2.009615,-1.777628,-0.487626,2.726957,-1.139053,-0.945908,1.132252,-2.784315,-1.932474,0.270427
7.31,TRACK_WP_7,-0.014951,-0.169700,1.016547,-2.041857,-1.830258,-0.422163,2.774391,-1.139053,-0.945908,1.132252,-2.787817,-1.925028,0.286954
7.32,TRACK_WP_7,-0.035490,-0.188217,1.012678,-2.064553,-1.871385,-0.350389,2.808421,-1.139053,-0.945908,1.132252,-2.791822,-1.916826,0.302502
7.33,TRACK_WP_7,-0.056216,-0.207090,1.009548,-2.079481,-1.901505,-0.275190,2.831200,-1.139053,-0.945908,1.132252,-2.796321,-1.907925,0.316872
7.34,TRACK_WP_7,-0.077060,-0.226214,1.007179,-2.088357,-1.921717,-0.198692,2.844945,-1.139053,-0.945908,1.132252,-2.801298,-1.898390,0.329915
7.35,TRACK_WP_7,-0.097968,-0.245497,1.005576,-2.092644,-1.933588,-0.122174,2.851815,-1.139053,-0.945908,1.132252,-2.806732,-1.888287,0.341514
7.36,TRACK_WP_7,-0.118902,-0.264864,1.004734,-2.093448,-1.938920,-0.047122,2.853797,-1.139053,-0.945908,1.132252,-2.812606,-1.877670,0.351573
7.37,TRACK_WP_7,-0.139829,-0.284260,1.004633,-2.091527,-1.939649,0.025852,2.852611,-1.139053,-0.945908,1.132252,-2.818914,-1.866576,0.360026
7.38,TRACK_WP_7,-0.160724,-0.303648,1.005250,-2.087254,-1.937607,0.096269,2.849599,-1.139053,-0.945908,1.132252,-2.825664,-1.855012,0.366815
7.39,TRACK_WP_7,-0.181566,-0.323009,1.006552,-2.080790,-1.934400,0.162100,2.845675,-1.139053,-0.945908,1.132252,-2.832882,-1.842951,0.371903
7.40,TRACK_WP_7,-0.202333,-0.342336,1.008488,-2.072322,-1.931207,0.222653,2.841418,-1.139053,-0.945908,1.132252,-2.840603,-1.830331,0.375314
7.41,TRACK_WP_7,-0.223006,-0.361635,1.011002,-2.062229,-1.928668,0.277759,2.837200,-1.139053,-0.945908,1.132252,-2.848872,-1.817068,0.377082
7.42,TRACK_WP_7,-0.243573,-0.380913,1.014041,-2.051016,-1.927012,0.327500,2.833249,-1.139053,-0.945908,1.132252,-2.857736,-1.803062,0.377246
7.43,TRACK_WP_7,-0.264024,-0.400179,1.017551,-2.039222,-1.926214,0.372060,2.829691,-1.139053,-0.945908,1.132252,-2.867237,-1.788209,0.375845
7.44,TRACK_WP_7,-0.284356,-0.419440,1.021481,-2.027348,-1.926128,0.411655,2.826583,-1.139053,-0.945908,1.132252,-2.877415,-1.772403,0.372921
7.45,TRACK_WP_7,-0.304571,-0.438703,1.025783,-2.015813,-1.926578,0.446506,2.823928,-1.139053,-0.945908,1.132252,-2.888304,-1.755534,0.368510
7.46,TRACK_WP_7,-0.324674,-0.457973,1.030410,-2.004932,-1.927401,0.476824,2.821699,-1.139053,-0.945908,1.132252,-2.899932,-1.737492,0.362649
7.47,TRACK_WP_7,-0.344672,-0.477253,1.035319,-1.994923,-1.928469,0.502808,2.819845,-1.139053,-0.945908,1.132252,-2.912323,-1.718163,0.355372
7.48,TRACK_WP_7,-0.364575,-0.496543,1.040466,-1.985911,-1.929689,0.524642,2.818295,-1.139053,-0.945908,1.132252,-2.925500,-1.697422,0.346711
7.49,TRACK_WP_7,-0.384393,-0.515847,1.045811,-1.977952,-1.930997,0.542491,2.816974,-1.139053,-0.945908,1.132252,-2.867707,-1.634231,0.328475
7.50,TRACK_WP_7,-0.404137,-0.535164,1.051313,-1.971089,-1.932317,0.555461,2.815596,-1.139053,-0.945908,1.132252,-2.792680,-1.560827,0.307570
7.51,TRACK_WP_7,-0.423818,-0.554494,1.056918,-1.965289,-1.933607,0.563193,2.813962,-1.139053,-0.945908,1.132252,-2.717893,-1.487373,0.286269
7.52,TRACK_WP_7,-0.443446,-0.573836,1.062575,-1.960473,-1.934858,0.565851,2.811995,-1.139053,-0.945908,1.132252,-2.643307,-1.413871,0.264772
7.53,TRACK_WP_7,-0.463030,-0.593191,1.068235,-1.956547,-1.936081,0.563804,2.809690,-1.139053,-0.945908,1.132252,-2.568886,-1.340323,0.243266
7.54,TRACK_WP_7,-0.482579,-0.612558,1.073851,-1.953417,-1.937295,0.557488,2.807087,-1.139053,-0.945908,1.132252,-2.494599,-1.266727,0.221924
7.55,TRACK_WP_7,-0.502101,-0.631938,1.079384,-1.950994,-1.938514,0.547353,2.804248,-1.139053,-0.945908,1.132252,-2.420418,-1.193086,0.200898
7.56,TRACK_WP_7,-0.521601,-0.651329,1.084798,-1.949194,-1.939750,0.533845,2.801246,-1.139053,-0.945908,1.132252,-2.346316,-1.119399,0.180325
7.57,TRACK_WP_7,-0.541086,-0.670733,1.090061,-1.947942,-1.941012,0.517397,2.798161,-1.139053,-0.945908,1.132252,-2.272272,-1.045663,0.160324
7.58,TRACK_WP_7,-0.560562,-0.690150,1.095147,-1.947164,-1.942300,0.498422,2.795068,-1.139053,-0.945908,1.132252,-2.198266,-0.971880,0.141001
7.59,TRACK_WP_7,-0.580031,-0.709580,1.100029,-1.946823,-1.943596,0.477500,2.792077,-1.139053,-0.945908,1.132252,-2.124281,-0.898047,0.122446
7.60,TRACK_WP_7,-0.599499,-0.729021,1.104689,-1.947088,-1.944721,0.457136,2.789635,-1.139053,-0.945908,1.132252,-2.050303,-0.824169,0.104741
7.61,TRACK_WP_7,-0.618972,-0.748468,1.109130,-1.947711,-1.944332,0.433645,2.786046,-1.139053,-0.945908,1.132252,-1.976307,-0.750272,0.087864
7.62,TRACK_WP_7,-0.638452,-0.767896,1.113330,-1.948355,-1.940523,0.406247,2.779704,-1.139053,-0.945908,1.132252,-1.902283,-0.676446,0.071905
7.63,TRACK_WP_7,-0.657939,-0.787259,1.117257,-1.949146,-1.930755,0.381279,2.769902,-1.139053,-0.945908,1.132252,-1.828232,-0.602865,0.056981
7.64,TRACK_WP_7,-0.677434,-0.806486,1.120944,-1.950117,-1.912040,0.360855,2.754827,-1.139053,-0.945908,1.132252,-1.754150,-0.529803,0.042970
7.65,TRACK_WP_7,-0.696940,-0.825474,1.124445,-1.951212,-1.881787,0.344810,2.732626,-1.139053,-0.945908,1.132252,-1.680029,-0.457648,0.029666
7.66,TRACK_WP_7,-0.716456,-0.844096,1.127807,-1.952378,-1.837741,0.332794,2.701819,-1.139053,-0.945908,1.132252,-1.605865,-0.386886,0.016889
7.67,TRACK_WP_7,-0.735985,-0.862203,1.131068,-1.953526,-1.778406,0.323603,2.661524,-1.139053,-0.945908,1.132252,-1.531657,-0.318079,0.004499
7.68,TRACK_WP_7,-0.755525,-0.879639,1.134246,-1.954519,-1.703585,0.315209,2.611839,-1.139053,-0.945908,1.132252,-1.457406,-0.251821,-0.007578
7.69,TRACK_WP_7,-0.775073,-0.896253,1.137339,-1.955221,-1.614482,0.305384,2.553957,-1.139053,-0.945908,1.132252,-1.383122,-0.188687,-0.019331
7.70,TRACK_WP_7,-0.794627,-0.911912,1.140323,-1.955535,-1.513360,0.292306,2.489943,-1.139053,-0.945908,1.132252,-1.308817,-0.129185,-0.030668
7.71,TRACK_WP_7,-0.814182,-0.926508,1.143157,-1.955427,-1.403028,0.274864,2.422340,-1.139053,-0.945908,1.132252,-1.234509,-0.073720,-0.041439
7.72,TRACK_WP_7,-0.833734,-0.939964,1.145796,-1.954924,-1.286385,0.252668,2.353796,-1.139053,-0.945908,1.132252,-1.160211,-0.022588,-0.051466
7.73,TRACK_WP_7,-0.853279,-0.952230,1.148191,-1.954094,-1.166111,0.225908,2.286773,-1.139053,-0.945908,1.132252,-1.085939,0.024024,-0.060569
7.74,TRACK_WP_7,-0.872815,-0.963283,1.150300,-1.953029,-1.044509,0.195163,2.223378,-1.139053,-0.945908,1.132252,-1.011703,0.066025,-0.068582
7.75,TRACK_WP_7,-0.892339,-0.973119,1.152085,-1.951825,-0.923459,0.161225,2.165269,-1.139053,-0.945908,1.132252,-0.937510,0.103403,-0.075367
7.76,TRACK_WP_7,-0.911851,-0.981754,1.153519,-1.950482,-0.804295,0.125053,2.113506,-1.139053,-0.945908,1.132252,-0.863365,0.136215,-0.080816
7.77,TRACK_WP_7,-0.931347,-0.989213,1.154583,-1.948404,-0.688432,0.087382,2.068297,-1.139053,-0.945908,1.132252,-0.789280,0.164558,-0.084859
7.78,TRACK_WP_7,-0.950812,-0.995533,1.155267,-1.944004,-0.577009,0.048864,2.028418,-1.139053,-0.945908,1.132252,-0.715314,0.188575,-0.087455
7.79,TRACK_WP_7,-0.970212,-1.000760,1.155566,-1.935143,-0.469819,0.010668,1.991387,-1.139053,-0.945908,1.132252,-0.641593,0.208437,-0.088592
7.80,TRACK_WP_7,-0.989492,-1.004934,1.155490,-1.919533,-0.365933,-0.025733,1.954272,-1.139053,-0.945908,1.132252,-0.568331,0.224300,-0.088303
7.81,TRACK_WP_7,-1.008573,-1.008086,1.155062,-1.894997,-0.264585,-0.058961,1.914287,-1.139053,-0.945908,1.132252,-0.495823,0.236279,-0.086678
7.82,TRACK_WP_7,-1.027357,-1.010240,1.154320,-1.859672,-0.165591,-0.087969,1.869102,-1.139053,-0.945908,1.132252,-0.424442,0.244464,-0.083858
7.83,TRACK_WP_7,-1.045730,-1.011419,1.153310,-1.812173,-0.069396,-0.112102,1.816963,-1.139053,-0.945908,1.132252,-0.354625,0.248944,-0.080020
7.84,TRACK_WP_7,-1.063566,-1.011655,1.152083,-1.751737,0.023011,-0.131124,1.756788,-1.139053,-0.945908,1.132252,-0.286851,0.249839,-0.075357
7.85,REACH_WP_7,-1.080732,-1.010990,1.150690,-1.678336,0.110258,-0.145215,1.688210,-1.139053,-0.945908,1.132252,0.000000,0.000000,0.000000
7.85,HOVER_WP_7,-1.080732,-1.010990,1.150690,-1.678336,0.110258,-0.145215,1.688210,-1.139053,-0.945908,1.132252,0.000000,0.000000,0.000000
7.86,HOVER_WP_7,-1.097134,-1.009515,1.149148,-1.595408,0.187705,-0.158013,1.614165,-1.139053,-0.945908,1.132252,0.000000,0.000000,0.000000
7.87,TRACK_WP_8,-1.112689,-1.007333,1.147454,-1.514198,0.247147,-0.180699,1.544839,-1.724691,-0.021328,0.983187,-1.775334,2.860266,-0.476516
7.88,TRACK_WP_8,-1.127530,-1.004688,1.145410,-1.383435,0.321009,-0.169694,1.430292,-1.724691,-0.021328,0.983187,-1.747500,2.877652,-0.474723
7.89,TRACK_WP_8,-1.141192,-1.001402,1.143354,-1.337764,0.340688,-0.233520,1.400076,-1.724691,-0.021328,0.983187,-1.722414,2.893053,-0.472793
7.90,TRACK_WP_8,-1.154390,-0.997926,1.140654,-1.299539,0.355207,-0.305030,1.381310,-1.724691,-0.021328,0.983187,-1.698166,2.907985,-0.468886
7.91,TRACK_WP_8,-1.167197,-0.994303,1.137239,-1.261382,0.369951,-0.377705,1.367703,-1.724691,-0.021328,0.983187,-1.674590,2.922605,-0.462740
7.92,TRACK_WP_8,-1.179623,-0.990522,1.133097,-1.223873,0.386810,-0.450621,1.360348,-1.724691,-0.021328,0.983187,-1.651704,2.936922,-0.454269
7.93,TRACK_WP_8,-1.191679,-0.986553,1.128230,-1.183415,0.410436,-0.519546,1.356045,-1.724691,-0.021328,0.983187,-1.629546,2.950923,-0.443432
7.94,TRACK_WP_8,-1.203321,-0.982307,1.122696,-1.131069,0.453629,-0.573961,1.347044,-1.724691,-0.021328,0.983187,-1.608340,2.964461,-0.430363
7.95,TRACK_WP_8,-1.214427,-0.977555,1.116661,-1.081065,0.512294,-0.620929,1.347850,-1.724691,-0.021328,0.983187,-1.588673,2.977150,-0.415564
7.96,TRACK_WP_8,-1.225045,-0.972125,1.110205,-1.039088,0.587222,-0.661067,1.364384,-1.724691,-0.021328,0.983187,-1.570676,2.988903,-0.399292
7.97,TRACK_WP_8,-1.235287,-0.965851,1.103394,-1.007886,0.687460,-0.688080,1.400675,-1.724691,-0.021328,0.983187,-1.554308,2.999730,-0.381768
7.98,TRACK_WP_8,-1.245291,-0.958490,1.096354,-0.995557,0.797094,-0.712395,1.460822,-1.724691,-0.021328,0.983187,-1.539548,3.009604,-0.363424
7.99,TRACK_WP_8,-1.255263,-0.949979,1.089095,-1.003005,0.911606,-0.735520,1.542088,-1.724691,-0.021328,0.983187,-1.525966,3.018758,-0.344275
8.00,TRACK_WP_8,-1.265407,-0.940301,1.081617,-1.029749,1.027191,-0.758095,1.640187,-1.724691,-0.021328,0.983187,-1.513063,3.027456,-0.324267
8.01,TRACK_WP_8,-1.275906,-0.929473,1.073915,-1.073239,1.138480,-0.781541,1.748938,-1.724691,-0.021328,0.983187,-1.500305,3.035966,-0.303310
8.02,TRACK_WP_8,-1.286912,-0.917566,1.065977,-1.129773,1.241624,-0.806392,1.862333,-1.724691,-0.021328,0.983187,-1.487149,3.044551,-0.281241
8.03,TRACK_WP_8,-1.298534,-0.904673,1.057785,-1.195535,1.335103,-0.832156,1.975927,-1.724691,-0.021328,0.983187,-1.473090,3.053443,-0.257864
8.04,TRACK_WP_8,-1.310845,-0.890893,1.049337,-1.267294,1.419276,-0.857558,2.087051,-1.724691,-0.021328,0.983187,-1.457669,3.062828,-0.232998
8.05,TRACK_WP_8,-1.323894,-0.876312,1.040644,-1.342819,1.495749,-0.880567,2.194499,-1.724691,-0.021328,0.983187,-1.440480,3.072845,-0.206503
8.06,TRACK_WP_8,-1.337709,-0.860998,1.031742,-1.420779,1.566606,-0.898442,2.297839,-1.724691,-0.021328,0.983187,-1.421148,3.083593,-0.178315
8.07,TRACK_WP_8,-1.352309,-0.844997,1.022698,-1.500210,1.633653,-0.907926,2.396619,-1.724691,-0.021328,0.983187,-1.399315,3.095137,-0.148473
8.08,TRACK_WP_8,-1.367704,-0.828342,1.013611,-1.579939,1.697888,-0.905545,2.489788,-1.724691,-0.021328,0.983187,-1.356552,3.066655,-0.115613
8.09,TRACK_WP_8,-1.383883,-0.811065,1.004610,-1.656202,1.757665,-0.891024,2.574163,-1.724691,-0.021328,0.983187,-1.295073,3.001001,-0.081407
8.10,TRACK_WP_8,-1.400796,-0.793217,0.995815,-1.726427,1.811729,-0.863855,2.647481,-1.724691,-0.021328,0.983187,-1.230803,2.933180,-0.047988
8.11,TRACK_WP_8,-1.418373,-0.774862,0.987352,-1.788589,1.858824,-0.825133,2.708343,-1.724691,-0.021328,0.983187,-1.164007,2.863428,-0.015829
8.12,TRACK_WP_8,-1.436530,-0.756071,0.979331,-1.841962,1.898433,-0.775936,2.756619,-1.724691,-0.021328,0.983187,-1.095011,2.792024,0.014652
8.13,TRACK_WP_8,-1.455178,-0.736922,0.971848,-1.886504,1.930408,-0.717864,2.792973,-1.724691,-0.021328,0.983187,-1.024150,2.719258,0.043085
8.14,TRACK_WP_8,-1.474229,-0.717490,0.964984,-1.922606,1.954993,-0.652895,2.818631,-1.724691,-0.021328,0.983187,-0.951757,2.645416,0.069169
8.15,TRACK_WP_8,-1.493601,-0.697847,0.958791,-1.950415,1.972512,-0.585611,2.835113,-1.724691,-0.021328,0.983187,-0.878144,2.570772,0.092705
8.16,TRACK_WP_8,-1.513212,-0.678060,0.953272,-1.970343,1.983878,-0.518976,2.843829,-1.724691,-0.021328,0.983187,-0.803622,2.495582,0.113678
8.17,TRACK_WP_8,-1.532982,-0.658186,0.948412,-1.982380,1.990185,-0.453667,2.845432,-1.724691,-0.021328,0.983187,-0.728493,2.420060,0.132142
8.18,TRACK_WP_8,-1.552831,-0.638269,0.944201,-1.985812,1.992437,-0.388917,2.839808,-1.724691,-0.021328,0.983187,-0.653067,2.344378,0.148144
8.19,TRACK_WP_8,-1.572666,-0.618347,0.940638,-1.979306,1.991527,-0.323430,2.826383,-1.724691,-0.021328,0.983187,-0.577696,2.268674,0.161684
8.20,TRACK_WP_8,-1.592379,-0.598447,0.937733,-1.961204,1.988308,-0.256764,2.804571,-1.724691,-0.021328,0.983187,-0.502786,2.193052,0.172722
8.21,TRACK_WP_8,-1.611847,-0.578586,0.935498,-1.930018,1.983626,-0.189601,2.774111,-1.724691,-0.021328,0.983187,-0.428807,2.117581,0.181219
8.22,TRACK_WP_8,-1.630934,-0.558776,0.933932,-1.884701,1.978217,-0.122663,2.735048,-1.724691,-0.021328,0.983187,-0.356277,2.042304,0.187169
8.23,TRACK_WP_8,-1.649496,-0.539022,0.933029,-1.824884,1.972615,-0.056991,2.687872,-1.724691,-0.021328,0.983187,-0.285742,1.967237,0.190598
